text,warmth,brightness,texture,valence,arousal,intensity,geometry,color_temperature
barely polished glass surface,0.5,0.55,0.28,0.5,0.5,0.5,0.4999999999999999,0.5
the feeling of soft murmur,0.5,0.5,0.2,0.5,0.2,0.12,0.5,0.5
pure slate grey overcast,0.5,0.45,0.5,0.4,0.5,0.5,0.5,0.35
total bitter winter cold atmosphere,0.08,0.5,0.5,0.3,0.5,0.65,0.5,0.1
experiencing still water surface vibes,0.5,0.5,0.1,0.7,0.05,0.5,0.5,0.5
pure rusted corroded metal vibes,0.45,0.5,0.88,0.25,0.5,0.5,0.5,0.5
total bitter winter cold sensation,0.08,0.5,0.5,0.3,0.5,0.65,0.5,0.1
somewhat warm fireplace glow,0.78,0.4499999999999999,0.5,0.75,0.5,0.5,0.5,0.75
meditative stillness sensation,0.55,0.5,0.5,0.75,0.05,0.2,0.5,0.5
the feeling of icy blue winter,0.08,0.65,0.5,0.5,0.5,0.5,0.5,0.05
soft diffused light vibes,0.5,0.55,0.2,0.7,0.5,0.35,0.5,0.5
absolute electric anticipation,0.5,0.5,0.5,0.75,0.88,0.8,0.5,0.5
extremely mind-blowing revelation,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5
serene tranquility energy,0.6,0.5,0.5,0.85,0.08,0.25,0.5,0.5
extremely earth-shattering revelation,0.5,0.95,0.5,0.5,1.0,1.0,0.5,0.5
the feeling of peaceful rest vibes,0.5,0.5,0.5,0.75,0.08,0.2,0.5,0.5
mind-blowing revelation vibes,0.5,0.5,0.5,0.75,0.85,0.88,0.5,0.5
smooth velvet cushion energy,0.7,0.5,0.1,0.8,0.5,0.5,0.5,0.5
like utter hopelessness,0.5,0.15,0.5,0.05,0.5,0.85,0.5,0.5
total coarse burlap sack vibes,0.45,0.5,0.85,0.35,0.5,0.5,0.5,0.5
somewhat honey golden light,0.7000000000000001,0.6,0.5,0.7000000000000001,0.5,0.5,0.5,0.78
somewhat deep peaceful sleep,0.5,0.5,0.5,0.6,0.12,0.25,0.5,0.5
extremely heart-pounding terror,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5
extremely jagged mountain peaks,0.5,0.5,0.95,0.5,0.5,0.95,1.0,0.5
somewhat gentle rolling hills,0.45,0.5,0.5,0.65,0.5,0.5,0.25,0.5
like steady focus energy,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5
total complex ambivalence energy,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.5
very warm embrace,1.0,0.5,0.05,1.0,0.5,0.75,0.5,0.5
like rigid angular structure,0.35,0.5,0.6,0.5,0.5,0.5,0.92,0.5
evokes dazzling snow field energy,0.1,0.95,0.3,0.5,0.5,0.5,0.5,0.15
absolute icy blue winter,0.08,0.65,0.5,0.5,0.5,0.5,0.5,0.05
absolute gritty sand beach sensation,0.7,0.75,0.8,0.5,0.5,0.5,0.5,0.5
like gentle tranquility atmosphere,0.65,0.5,0.2,0.8,0.1,0.5,0.5,0.5
intensely room temperature water,0.5,0.5,0.0,0.75,0.5,0.0,0.5,0.5
reminds me of deep navy blue,0.5,0.25,0.5,0.5,0.5,0.55,0.5,0.15
experiencing faint starlight,0.5,0.12,0.5,0.6,0.5,0.35,0.5,0.3
experiencing golden sunset glow vibes,0.85,0.7,0.5,0.85,0.5,0.5,0.5,0.95
evokes liquid mercury flowing,0.5,0.75,0.08,0.5,0.5,0.5,0.2,0.5
thunderstorm over mountains vibes,0.4,0.25,0.65,0.35,0.85,0.92,0.55,0.38
very bittersweet memory,0.7000000000000001,0.5,0.5,0.3,0.15,0.8,0.5,0.5
like frenzied chaos,0.5,0.5,0.75,0.4,0.95,0.9,0.5,0.5
barely jagged mountain peaks,0.5,0.5,0.4999999999999999,0.5,0.5,0.4999999999999999,0.6499999999999999,0.5
like overwhelming love,0.9,0.5,0.5,0.95,0.75,0.9,0.5,0.5
slightly wistful longing,0.5,0.5,0.5,0.57,0.4499999999999999,0.5,0.5,0.5
barely jagged broken glass,0.5,0.5,0.72,0.35,0.5,0.6000000000000001,0.7,0.5
like manic energy surge vibes,0.5,0.75,0.5,0.5,0.95,0.9,0.5,0.5
barely perceptible atmosphere,0.5,0.5,0.5,0.5,0.15,0.08,0.5,0.5
like fiery orange flames vibes,0.95,0.75,0.5,0.5,0.5,0.85,0.5,0.98
absolute gravel crunching underfoot feeling,0.5,0.5,0.8,0.5,0.4,0.45,0.5,0.5
like devastating impact energy,0.5,0.5,0.75,0.1,0.5,0.95,0.5,0.5
barely triumphant victory,0.5,0.6000000000000001,0.5,0.72,0.7,0.6499999999999999,0.5,0.5
mind-blowing revelation atmosphere,0.5,0.5,0.5,0.75,0.85,0.88,0.5,0.5
somewhat barely perceptible,0.5,0.5,0.5,0.5,0.25,0.18,0.5,0.5
cold emptiness sensation,0.15,0.5,0.5,0.12,0.5,0.6,0.5,0.5
cherry blossoms in spring atmosphere,0.7,0.8,0.25,0.9,0.4,0.5,0.2,0.68
experiencing mind-blowing revelation sensation,0.5,0.5,0.5,0.75,0.85,0.88,0.5,0.5
intensely dark moonless night,0.0499999999999999,0.0,0.5,0.5,0.0,0.5,0.5,0.5
reminds me of scorching hot desert sun,0.98,0.95,0.5,0.5,0.5,0.8,0.5,0.95
reminds me of joyful celebration,0.75,0.85,0.5,0.92,0.85,0.5,0.5,0.5
absolute serene calm,0.5,0.5,0.5,0.8,0.08,0.2,0.5,0.5
evokes heartwarming kindness sensation,0.85,0.5,0.5,0.88,0.5,0.55,0.5,0.5
the feeling of curving art nouveau lines,0.6,0.5,0.5,0.75,0.5,0.5,0.12,0.5
like terrifying fear vibes,0.2,0.5,0.5,0.1,0.95,0.92,0.5,0.5
like overwhelming dread,0.5,0.5,0.5,0.08,0.85,0.9,0.5,0.5
complete darkness sensation,0.5,0.03,0.5,0.5,0.5,0.45,0.5,0.5
swirling cloud patterns sensation,0.5,0.65,0.25,0.5,0.5,0.5,0.12,0.5
silk flowing like water feeling,0.6,0.5,0.05,0.8,0.5,0.5,0.15,0.5
evokes jazz club smoky atmosphere feeling,0.65,0.22,0.35,0.72,0.45,0.55,0.4,0.65
somewhat harsh fluorescent lights,0.4499999999999999,0.8,0.5,0.4499999999999999,0.5,0.5,0.7000000000000001,0.5
slightly deep peaceful sleep,0.5,0.5,0.5,0.5499999999999999,0.1699999999999999,0.3,0.5,0.5
like freezing arctic tundra vibes,0.02,0.7,0.5,0.5,0.5,0.7,0.5,0.05
cold metal railing feeling,0.15,0.5,0.5,0.5,0.5,0.5,0.75,0.2
like meandering river path,0.5,0.5,0.3,0.7,0.5,0.5,0.1,0.5
reminds me of rusted corroded metal,0.45,0.5,0.88,0.25,0.5,0.5,0.5,0.5
barely intense concentration,0.5,0.5,0.5,0.3999999999999999,0.55,0.6000000000000001,0.5,0.5
swirling cloud patterns energy,0.5,0.65,0.25,0.5,0.5,0.5,0.12,0.5
somewhat cracked dry earth,0.5,0.55,0.72,0.4499999999999999,0.5,0.5,0.5,0.5
like rustic autumn leaves energy,0.7,0.5,0.5,0.7,0.5,0.5,0.5,0.85
somewhat buttery smooth cream,0.5,0.5,0.2,0.65,0.5,0.5,0.5,0.5
the feeling of hot summer afternoon,0.9,0.9,0.5,0.7,0.5,0.5,0.5,0.85
total thundering crescendo feeling,0.5,0.65,0.5,0.5,0.9,0.9,0.5,0.5
slightly silver moonlight,0.4499999999999999,0.5,0.5,0.4499999999999999,0.5,0.5,0.5,0.3
gentle morning light vibes,0.65,0.6,0.5,0.75,0.35,0.5,0.5,0.5
experiencing ecstatic euphoria,0.5,0.5,0.5,0.95,0.9,0.85,0.5,0.5
satin sheets gliding atmosphere,0.65,0.5,0.08,0.85,0.3,0.5,0.5,0.5
evokes wild exhilaration sensation,0.5,0.5,0.5,0.85,0.92,0.85,0.5,0.5
absolute linen fabric weave vibes,0.55,0.5,0.55,0.65,0.5,0.5,0.5,0.5
reminds me of gloomy overcast sky atmosphere,0.5,0.25,0.5,0.35,0.25,0.5,0.5,0.35
serene calm vibes,0.5,0.5,0.5,0.8,0.08,0.2,0.5,0.5
polar white ice feeling,0.05,0.85,0.45,0.5,0.5,0.5,0.5,0.08
azure ocean depths vibes,0.35,0.5,0.5,0.5,0.5,0.55,0.5,0.12
like honey golden light,0.8,0.7,0.5,0.8,0.5,0.5,0.5,0.88
total steady focus,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5
mild interest sensation,0.5,0.5,0.5,0.65,0.45,0.5,0.5,0.5
icy wind cutting through feeling,0.1,0.5,0.7,0.5,0.6,0.75,0.5,0.5
barely overwhelming power,0.5,0.5,0.5,0.5,0.6000000000000001,0.75,0.5,0.5
pure gnawing anxiety atmosphere,0.5,0.5,0.65,0.18,0.8,0.75,0.5,0.5
very lazy Sunday morning,0.85,0.5,0.5,0.9,0.0,0.5,0.5,0.5
very harsh angular shadows,0.5,0.1,0.5,0.1999999999999999,0.5,0.5,1.0,0.5
pure panicked alarm sensation,0.5,0.5,0.5,0.15,0.95,0.9,0.5,0.5
evokes hot summer afternoon energy,0.9,0.9,0.5,0.7,0.5,0.5,0.5,0.85
swirling cloud patterns feeling,0.5,0.65,0.25,0.5,0.5,0.5,0.12,0.5
intensely rough tree bark,0.5,0.5,1.0,0.5,0.5,0.5,0.75,0.5
intensely crushing despair,0.5,0.0,0.5,0.0,0.2,1.0,0.5,0.5
like soft cotton clouds,0.5,0.8,0.15,0.75,0.5,0.5,0.5,0.5
absolute dim candle flicker,0.75,0.18,0.5,0.5,0.25,0.5,0.5,0.8
experiencing complex ambivalence,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.5
pure balmy tropical evening feeling,0.82,0.3,0.5,0.8,0.3,0.5,0.5,0.5
baby skin soft sensation,0.75,0.5,0.1,0.85,0.5,0.5,0.5,0.5
sleek polished metal vibes,0.5,0.7,0.12,0.5,0.5,0.5,0.75,0.3
experiencing rustic autumn leaves,0.7,0.5,0.5,0.7,0.5,0.5,0.5,0.85
reminds me of freezing arctic tundra atmosphere,0.02,0.7,0.5,0.5,0.5,0.7,0.5,0.05
evokes slight movement energy,0.5,0.5,0.5,0.5,0.25,0.15,0.5,0.5
very moderate force,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
all-consuming passion sensation,0.85,0.5,0.5,0.8,0.85,0.92,0.5,0.5
pure warm embrace feeling,0.85,0.5,0.2,0.9,0.5,0.6,0.5,0.5
frosted glass blue sensation,0.25,0.6,0.3,0.5,0.5,0.5,0.5,0.18
intensely wild exhilaration,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5
absolute subtle hint,0.5,0.5,0.5,0.5,0.25,0.12,0.5,0.5
like ruby red glow,0.75,0.5,0.5,0.65,0.5,0.65,0.5,0.88
extremely panicked alarm,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.5
barely perceptible energy,0.5,0.5,0.5,0.5,0.15,0.08,0.5,0.5
barely crystalline facets,0.5,0.55,0.65,0.5,0.5,0.5,0.7,0.5
extremely gentle tranquility,0.9,0.5,0.0,1.0,0.0,0.5,0.5,0.5
like warm fireplace glow energy,0.88,0.35,0.5,0.85,0.5,0.5,0.5,0.85
sterile hospital corridor at night atmosphere,0.3,0.85,0.4,0.25,0.5,0.55,0.85,0.3
experiencing soft murmur,0.5,0.5,0.2,0.5,0.2,0.12,0.5,0.5
evokes stoic acceptance,0.5,0.5,0.5,0.5,0.25,0.55,0.5,0.5
experiencing gleaming white marble,0.5,0.88,0.1,0.5,0.5,0.5,0.7,0.4
burnt sienna earth feeling,0.65,0.5,0.6,0.5,0.5,0.5,0.5,0.82
reminds me of hot summer afternoon feeling,0.9,0.9,0.5,0.7,0.5,0.5,0.5,0.85
thundering crescendo sensation,0.5,0.65,0.5,0.5,0.9,0.9,0.5,0.5
pure burnt sienna earth,0.65,0.5,0.6,0.5,0.5,0.5,0.5,0.82
experiencing crushing despair,0.5,0.15,0.5,0.02,0.4,0.95,0.5,0.5
satin sheets gliding sensation,0.65,0.5,0.08,0.85,0.3,0.5,0.5,0.5
very intense concentration,0.5,0.5,0.5,0.75,0.9,0.95,0.5,0.5
the feeling of smooth velvet cushion,0.7,0.5,0.1,0.8,0.5,0.5,0.5,0.5
intensely shadowy alleyway,0.5,0.0,0.5,0.0499999999999999,0.5,0.75,0.5,0.5
absolute gentle tranquility feeling,0.65,0.5,0.2,0.8,0.1,0.5,0.5,0.5
pure frosted glass blue vibes,0.25,0.6,0.3,0.5,0.5,0.5,0.5,0.18
intensely sleepy afternoon,0.8,0.75,0.5,0.8500000000000001,0.0,0.5,0.5,0.5
like satin sheets gliding energy,0.65,0.5,0.08,0.85,0.3,0.5,0.5,0.5
pure gentle nudge feeling,0.6,0.5,0.5,0.65,0.5,0.2,0.5,0.5
experiencing steady presence atmosphere,0.5,0.5,0.5,0.6,0.45,0.55,0.5,0.5
reminds me of jagged mountain peaks vibes,0.5,0.5,0.7,0.5,0.5,0.7,0.85,0.5
experiencing devastating impact,0.5,0.5,0.75,0.1,0.5,0.95,0.5,0.5
pure glaring spotlight,0.5,0.92,0.5,0.5,0.5,0.85,0.75,0.5
crushing despair atmosphere,0.5,0.15,0.5,0.02,0.4,0.95,0.5,0.5
very neon-lit cyberpunk city,0.5,0.95,0.7000000000000001,0.7000000000000001,1.0,0.95,1.0,0.7000000000000001
the feeling of wistful longing,0.5,0.5,0.5,0.42,0.3,0.65,0.5,0.5
slightly thundering crescendo,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.5
slightly blissful happiness,0.65,0.65,0.5,0.7999999999999999,0.5499999999999999,0.5,0.5,0.5
absolute clinical fluorescent,0.5,0.9,0.5,0.35,0.5,0.5,0.8,0.3
evokes blinding white light vibes,0.5,0.98,0.5,0.5,0.7,0.9,0.5,0.5
absolute ecstatic euphoria,0.5,0.5,0.5,0.95,0.9,0.85,0.5,0.5
extremely rustic autumn leaves,0.95,0.5,0.5,0.95,0.5,0.5,0.5,1.0
absolute warm embrace,0.85,0.5,0.2,0.9,0.5,0.6,0.5,0.5
intensely dazzling snow field,0.0,1.0,0.0999999999999999,0.5,0.5,0.5,0.5,0.0
evokes gentle morning light energy,0.65,0.6,0.5,0.75,0.35,0.5,0.5,0.5
sharp geometric edges feeling,0.5,0.5,0.65,0.5,0.5,0.5,0.95,0.5
pure crushing pressure,0.5,0.5,0.5,0.2,0.7,0.92,0.5,0.5
total rigid angular structure,0.35,0.5,0.6,0.5,0.5,0.5,0.92,0.5
reminds me of dusky twilight hour feeling,0.55,0.25,0.5,0.6,0.3,0.5,0.5,0.5
extremely gravel crunching underfoot,0.5,0.5,1.0,0.5,0.15,0.2,0.5,0.5
mixed angular and curved energy,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
somewhat joyful celebration,0.65,0.75,0.5,0.8200000000000001,0.75,0.5,0.5,0.5
total room temperature water,0.5,0.5,0.2,0.55,0.5,0.2,0.5,0.5
somewhat cubist fragmentation,0.5,0.5,0.45,0.5,0.45,0.5,0.8200000000000001,0.5
gentle morning light atmosphere,0.65,0.6,0.5,0.75,0.35,0.5,0.5,0.5
still water surface vibes,0.5,0.5,0.1,0.7,0.05,0.5,0.5,0.5
intensely terracotta tones,0.8999999999999999,0.5,0.75,0.5,0.5,0.5,0.5,1.0
golden sunset glow feeling,0.85,0.7,0.5,0.85,0.5,0.5,0.5,0.95
intensely jagged mountain peaks,0.5,0.5,0.8999999999999999,0.5,0.5,0.8999999999999999,1.0,0.5
very sterile hospital corridor at night,0.15,1.0,0.25,0.1,0.5,0.7000000000000001,1.0,0.15
intensely blissful happiness,1.0,1.0,0.5,1.0,0.8999999999999999,0.5,0.5,0.5
flowing organic curves vibes,0.5,0.5,0.25,0.7,0.5,0.5,0.08,0.5
somewhat pitch black darkness,0.5,0.12,0.5,0.5,0.4,0.5,0.5,0.5
experiencing amber firelight vibes,0.9,0.4,0.5,0.8,0.5,0.5,0.5,0.92
absolute cold stone floor feeling,0.18,0.45,0.55,0.5,0.5,0.5,0.7,0.5
like balanced composition energy,0.5,0.5,0.5,0.65,0.5,0.5,0.5,0.5
somewhat rough sandpaper grating,0.5,0.5,0.85,0.35,0.5,0.5,0.5,0.5
somewhat coarse burlap sack,0.55,0.5,0.75,0.4499999999999999,0.5,0.5,0.5,0.5
cracked dry earth sensation,0.6,0.65,0.82,0.35,0.5,0.5,0.5,0.5
reminds me of satin sheets gliding,0.65,0.5,0.08,0.85,0.3,0.5,0.5,0.5
experiencing lazy Sunday morning,0.7,0.5,0.5,0.75,0.15,0.5,0.5,0.5
the feeling of balanced composition sensation,0.5,0.5,0.5,0.65,0.5,0.5,0.5,0.5
absolute moderate force,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
experiencing abandoned factory in winter rain feeling,0.15,0.3,0.85,0.15,0.3,0.65,0.8,0.25
reminds me of brutalist concrete blocks,0.3,0.5,0.75,0.35,0.5,0.5,0.92,0.5
somewhat overwhelming dread,0.5,0.5,0.5,0.18,0.75,0.8,0.5,0.5
luminous screen glow vibes,0.5,0.8,0.5,0.5,0.5,0.5,0.8,0.4
like terracotta tones,0.7,0.5,0.55,0.5,0.5,0.5,0.5,0.8
absolute deep navy blue,0.5,0.25,0.5,0.5,0.5,0.55,0.5,0.15
absolute delicate touch,0.65,0.5,0.15,0.7,0.5,0.15,0.5,0.5
like steel grey industrial feeling,0.3,0.5,0.6,0.5,0.5,0.5,0.8,0.2
somewhat terracotta tones,0.6,0.5,0.45,0.5,0.5,0.5,0.5,0.7000000000000001
pure overcast afternoon,0.5,0.5,0.5,0.5,0.35,0.5,0.5,0.5
absolute rough sandpaper grating,0.5,0.5,0.95,0.25,0.5,0.6,0.5,0.5
experiencing gentle morning light,0.65,0.6,0.5,0.75,0.35,0.5,0.5,0.5
experiencing wedding ceremony at golden hour,0.85,0.75,0.25,0.95,0.65,0.75,0.45,0.88
ruby red glow energy,0.75,0.5,0.5,0.65,0.5,0.65,0.5,0.88
total ruby red glow vibes,0.75,0.5,0.5,0.65,0.5,0.65,0.5,0.88
deep shadows atmosphere,0.5,0.1,0.5,0.35,0.5,0.55,0.5,0.5
rough sandpaper grating sensation,0.5,0.5,0.95,0.25,0.5,0.6,0.5,0.5
evokes silk flowing like water sensation,0.6,0.5,0.05,0.8,0.5,0.5,0.15,0.5
evokes triumphant victory feeling,0.5,0.8,0.5,0.92,0.9,0.85,0.5,0.5
pure delicate touch,0.65,0.5,0.15,0.7,0.5,0.15,0.5,0.5
intensely overwhelming love,1.0,0.5,0.5,1.0,0.95,1.0,0.5,0.5
experiencing melancholic nostalgia,0.55,0.5,0.5,0.4,0.25,0.6,0.5,0.5
like industrial metal framework sensation,0.3,0.5,0.65,0.5,0.5,0.5,0.9,0.3
bitter winter cold atmosphere,0.08,0.5,0.5,0.3,0.5,0.65,0.5,0.1
very blazing summer heat wave,1.0,1.0,0.5,0.5,0.8,0.5,0.5,1.0
pure ecstatic joy sensation,0.8,0.85,0.5,0.98,0.85,0.5,0.5,0.5
experiencing steady presence,0.5,0.5,0.5,0.6,0.45,0.55,0.5,0.5
blissful happiness vibes,0.8,0.8,0.5,0.95,0.7,0.5,0.5,0.5
very linen fabric weave,0.7000000000000001,0.5,0.7000000000000001,0.8,0.5,0.5,0.5,0.5
somewhat temperate climate,0.5,0.5,0.5,0.55,0.4499999999999999,0.4,0.5,0.5
pure brutalist concrete blocks energy,0.3,0.5,0.75,0.35,0.5,0.5,0.92,0.5
reminds me of profound sadness,0.5,0.2,0.5,0.1,0.25,0.8,0.5,0.5
experiencing ice cold glacier,0.05,0.75,0.5,0.5,0.5,0.5,0.5,0.05
experiencing cold metal railing,0.15,0.5,0.5,0.5,0.5,0.5,0.75,0.2
the feeling of crushing despair sensation,0.5,0.15,0.5,0.02,0.4,0.95,0.5,0.5
evokes soft natural forms sensation,0.6,0.5,0.3,0.75,0.5,0.5,0.12,0.5
reminds me of liquid mercury flowing,0.5,0.75,0.08,0.5,0.5,0.5,0.2,0.5
intensely stark minimalist lines,0.5,0.8999999999999999,0.5,0.5,0.5,0.5,1.0,0.5
total crystalline facets atmosphere,0.5,0.75,0.45,0.5,0.5,0.5,0.9,0.5
like devastating grief sensation,0.25,0.5,0.5,0.05,0.45,0.95,0.5,0.5
intensely serene tranquility,0.8,0.5,0.5,1.0,0.0,0.0499999999999999,0.5,0.5
the feeling of burnt sienna earth energy,0.65,0.5,0.6,0.5,0.5,0.5,0.5,0.82
evokes blinding white light,0.5,0.98,0.5,0.5,0.7,0.9,0.5,0.5
extremely mild spring day,0.8,0.95,0.5,1.0,0.15,0.5,0.5,0.5
total drowsy relaxation,0.65,0.5,0.5,0.7,0.1,0.5,0.5,0.5
somewhat funeral in the rain,0.4,0.35,0.55,0.18,0.4,0.75,0.45,0.4499999999999999
serene calm feeling,0.5,0.5,0.5,0.8,0.08,0.2,0.5,0.5
heart-pounding terror sensation,0.5,0.5,0.5,0.08,0.98,0.95,0.5,0.5
experiencing mind-blowing revelation energy,0.5,0.5,0.5,0.75,0.85,0.88,0.5,0.5
pure temperate climate,0.5,0.5,0.5,0.65,0.35,0.3,0.5,0.5
barely steel grey industrial,0.5,0.5,0.3999999999999999,0.5,0.5,0.5,0.6000000000000001,0.4
evokes overwhelming dread vibes,0.5,0.5,0.5,0.08,0.85,0.9,0.5,0.5
soft murmur feeling,0.5,0.5,0.2,0.5,0.2,0.12,0.5,0.5
pure frozen lake surface,0.08,0.65,0.4,0.5,0.5,0.5,0.5,0.1
somewhat serene tranquility,0.5,0.5,0.5,0.75,0.18,0.35,0.5,0.5
the feeling of children laughing in summer sunshine,0.88,0.9,0.3,0.95,0.75,0.65,0.25,0.82
very frigid winter night,0.0,0.0,0.5,0.5,0.05,0.5,0.5,0.0
absolute faint starlight sensation,0.5,0.12,0.5,0.6,0.5,0.35,0.5,0.3
intensely joyful celebration,0.95,1.0,0.5,1.0,1.0,0.5,0.5,0.5
pure gentle comfort,0.75,0.5,0.2,0.82,0.2,0.5,0.5,0.5
absolute lazy Sunday morning,0.7,0.5,0.5,0.75,0.15,0.5,0.5,0.5
like lazy Sunday morning sensation,0.7,0.5,0.5,0.75,0.15,0.5,0.5,0.5
pure frozen lake surface vibes,0.08,0.65,0.4,0.5,0.5,0.5,0.5,0.1
absolute steady focus sensation,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5
pure mild interest energy,0.5,0.5,0.5,0.65,0.45,0.5,0.5,0.5
evokes grandmother's kitchen filled with baking bread vibes,0.92,0.55,0.35,0.95,0.3,0.55,0.3,0.88
extremely industrial metal framework,0.0499999999999999,0.5,0.9,0.5,0.5,0.5,1.0,0.0499999999999999
reminds me of burnt sienna earth vibes,0.65,0.5,0.6,0.5,0.5,0.5,0.5,0.82
somewhat shadowy alleyway,0.5,0.25,0.5,0.35,0.5,0.45,0.5,0.5
wedding ceremony at golden hour feeling,0.85,0.75,0.25,0.95,0.65,0.75,0.45,0.88
extremely stark minimalist lines,0.5,0.95,0.5,0.5,0.5,0.5,1.0,0.5
barely balanced composition,0.5,0.5,0.5,0.45,0.5,0.5,0.5,0.5
intensely massive explosion,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5
pure gentle nudge atmosphere,0.6,0.5,0.5,0.65,0.5,0.2,0.5,0.5
experiencing frosty window pane energy,0.12,0.6,0.45,0.5,0.5,0.5,0.5,0.15
slightly pure ecstatic joy,0.65,0.7,0.5,0.83,0.7,0.5,0.5,0.5
pitch black darkness feeling,0.5,0.02,0.5,0.5,0.3,0.5,0.5,0.5
somewhat overwhelming power,0.5,0.5,0.5,0.5,0.7000000000000001,0.85,0.5,0.5
total electric anticipation,0.5,0.5,0.5,0.75,0.88,0.8,0.5,0.5
slightly bright sunny day,0.65,0.75,0.5,0.7,0.5,0.5,0.5,0.6
neutral daylight feeling,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5
total rough sandpaper grating atmosphere,0.5,0.5,0.95,0.25,0.5,0.6,0.5,0.5
absolute crackling fireplace on winter evening,0.95,0.35,0.5,0.9,0.25,0.55,0.35,0.92
reminds me of baby skin soft energy,0.75,0.5,0.1,0.85,0.5,0.5,0.5,0.5
intensely dusky twilight hour,0.75,0.0499999999999999,0.5,0.8,0.0999999999999999,0.5,0.5,0.5
intensely still water surface,0.5,0.5,0.0,0.8999999999999999,0.0,0.5,0.5,0.5
pure utter hopelessness vibes,0.5,0.15,0.5,0.05,0.5,0.85,0.5,0.5
azure ocean depths atmosphere,0.35,0.5,0.5,0.5,0.5,0.55,0.5,0.12
lonely vigil by candlelight sensation,0.7,0.18,0.3,0.35,0.15,0.7,0.4,0.75
slightly honey golden light,0.65,0.5499999999999999,0.5,0.65,0.5,0.5,0.5,0.73
absolute lonely vigil by candlelight sensation,0.7,0.18,0.3,0.35,0.15,0.7,0.4,0.75
total jagged mountain peaks vibes,0.5,0.5,0.7,0.5,0.5,0.7,0.85,0.5
absolute tropical heat,0.95,0.8,0.5,0.7,0.5,0.5,0.5,0.9
total overcast afternoon,0.5,0.5,0.5,0.5,0.35,0.5,0.5,0.5
like azure ocean depths,0.35,0.5,0.5,0.5,0.5,0.55,0.5,0.12
pure deep peaceful sleep,0.5,0.5,0.5,0.7,0.02,0.15,0.5,0.5
pure children laughing in summer sunshine feeling,0.88,0.9,0.3,0.95,0.75,0.65,0.25,0.82
barely linen fabric weave,0.35,0.5,0.35,0.45,0.5,0.5,0.5,0.5
total mixed angular and curved energy,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
copper metallic sheen sensation,0.65,0.65,0.35,0.5,0.5,0.5,0.5,0.8
extremely all-consuming passion,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5
reminds me of icy wind cutting through,0.1,0.5,0.7,0.5,0.6,0.75,0.5,0.5
evokes precise mathematical grid atmosphere,0.5,0.6,0.5,0.5,0.4,0.5,0.95,0.5
neon-lit cyberpunk city feeling,0.5,0.8,0.55,0.55,0.85,0.8,0.85,0.55
evokes gritty sand beach,0.7,0.75,0.8,0.5,0.5,0.5,0.5,0.5
evokes gleaming white marble atmosphere,0.5,0.88,0.1,0.5,0.5,0.5,0.7,0.4
deep peaceful sleep energy,0.5,0.5,0.5,0.7,0.02,0.15,0.5,0.5
pure gentle rolling hills atmosphere,0.55,0.5,0.5,0.75,0.5,0.5,0.15,0.5
neon-lit cyberpunk city vibes,0.5,0.8,0.55,0.55,0.85,0.8,0.85,0.55
mild spring day energy,0.55,0.7,0.5,0.75,0.4,0.5,0.5,0.5
very spiky cactus needles,0.5,0.5,1.0,0.1,0.5,0.8,1.0,0.5
extremely drowsy relaxation,0.9,0.5,0.5,0.95,0.0,0.5,0.5,0.5
earth-shattering revelation feeling,0.5,0.7,0.5,0.5,0.8,0.95,0.5,0.5
evokes neutral daylight,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5
joyful celebration vibes,0.75,0.85,0.5,0.92,0.85,0.5,0.5,0.5
dim candle flicker sensation,0.75,0.18,0.5,0.5,0.25,0.5,0.5,0.8
smooth river stones sensation,0.5,0.5,0.2,0.65,0.5,0.5,0.4,0.5
absolute wedding ceremony at golden hour atmosphere,0.85,0.75,0.25,0.95,0.65,0.75,0.45,0.88
smooth velvet cushion sensation,0.7,0.5,0.1,0.8,0.5,0.5,0.5,0.5
icy wind cutting through atmosphere,0.1,0.5,0.7,0.5,0.6,0.75,0.5,0.5
reminds me of harsh angular shadows,0.5,0.25,0.5,0.35,0.5,0.5,0.85,0.5
barely precise mathematical grid,0.5,0.3999999999999999,0.5,0.5,0.6000000000000001,0.5,0.75,0.5
absolute cozy cabin in the mountains,0.85,0.45,0.45,0.88,0.2,0.45,0.4,0.8
absolute industrial metal framework atmosphere,0.3,0.5,0.65,0.5,0.5,0.5,0.9,0.3
